Ee-scaffold615.g1	scaffold615.g1.t1
Ee-scaffold22780.g1	scaffold22780.g1.t2
Ee-scaffold22780.g2	scaffold22780.g2.t1
Ee-scaffold24022.g1	scaffold24022.g1.t1
Ee-scaffold24022.g2	scaffold24022.g2.t1
Ee-scaffold24022.g3	scaffold24022.g3.t1
Ee-scaffold24022.g3	scaffold24022.g3.t2
Ee-scaffold24022.g4	scaffold24022.g4.t1
Ee-scaffold5785.g1	scaffold5785.g1.t1
Ee-scaffold26115.g1	scaffold26115.g1.t1
Ee-scaffold26115.g2	scaffold26115.g2.t1
Ee-scaffold26115.g3	scaffold26115.g3.t1
Ee-scaffold26115.g3	scaffold26115.g3.t2
Ee-scaffold2415.g1	scaffold2415.g1.t1
Ee-scaffold2363.g1	scaffold2363.g1.t1
Ee-scaffold10282.g1	scaffold10282.g1.t1
Ee-scaffold10282.g2	scaffold10282.g2.t1
Ee-scaffold10282.g2	scaffold10282.g2.t2
Ee-scaffold24188.g1	scaffold24188.g1.t1
Ee-scaffold4154.g1	scaffold4154.g1.t1
Ee-scaffold16017.g1	scaffold16017.g1.t1
Ee-scaffold16017.g2	scaffold16017.g2.t1
Ee-scaffold16017.g3	scaffold16017.g3.t1
Ee-scaffold16017.g3	scaffold16017.g3.t2
Ee-scaffold16017.g4	scaffold16017.g4.t1
Ee-scaffold20637.g1	scaffold20637.g1.t1
Ee-scaffold20637.g2	scaffold20637.g2.t1
Ee-scaffold21787.g1	scaffold21787.g1.t1
Ee-scaffold21787.g2	scaffold21787.g2.t1
Ee-scaffold21787.g3	scaffold21787.g3.t1
Ee-scaffold10275.g1	scaffold10275.g1.t1
Ee-scaffold15051.g1	scaffold15051.g1.t1
Ee-scaffold2426.g1	scaffold2426.g1.t1
Ee-scaffold2426.g1	scaffold2426.g1.t2
Ee-scaffold2426.g2	scaffold2426.g2.t1
Ee-scaffold7421.g1	scaffold7421.g1.t1
Ee-scaffold7421.g2	scaffold7421.g2.t1
Ee-scaffold7421.g3	scaffold7421.g3.t1
Ee-scaffold7421.g3	scaffold7421.g3.t2
Ee-scaffold5013.g1	scaffold5013.g1.t1
Ee-scaffold5013.g2	scaffold5013.g2.t1
Ee-scaffold5013.g2	scaffold5013.g2.t2
Ee-scaffold5013.g3	scaffold5013.g3.t1
Ee-scaffold5013.g4	scaffold5013.g4.t1
Ee-scaffold4648.g1	scaffold4648.g1.t1
Ee-scaffold4648.g1	scaffold4648.g1.t2
Ee-scaffold3412.g1	scaffold3412.g1.t1
Ee-scaffold2691.g1	scaffold2691.g1.t1
Ee-scaffold2691.g2	scaffold2691.g2.t1
Ee-scaffold2691.g3	scaffold2691.g3.t1
Ee-scaffold20797.g1	scaffold20797.g1.t1
Ee-scaffold20797.g2	scaffold20797.g2.t1
Ee-scaffold20797.g3	scaffold20797.g3.t1
Ee-scaffold20797.g4	scaffold20797.g4.t1
Ee-scaffold24835.g1	scaffold24835.g1.t1
Ee-scaffold24835.g2	scaffold24835.g2.t1
Ee-scaffold15278.g1	scaffold15278.g1.t1
Ee-scaffold15278.g2	scaffold15278.g2.t1
Ee-scaffold15278.g3	scaffold15278.g3.t1
Ee-scaffold15278.g4	scaffold15278.g4.t1
Ee-scaffold15278.g5	scaffold15278.g5.t1
Ee-scaffold3857.g1	scaffold3857.g1.t1
Ee-scaffold3857.g1	scaffold3857.g1.t2
Ee-scaffold3857.g1	scaffold3857.g1.t3
Ee-scaffold3857.g2	scaffold3857.g2.t1
Ee-scaffold7150.g1	scaffold7150.g1.t1
Ee-scaffold7150.g2	scaffold7150.g2.t1
Ee-scaffold7150.g2	scaffold7150.g2.t2
Ee-scaffold7150.g3	scaffold7150.g3.t1
Ee-scaffold7150.g4	scaffold7150.g4.t1
Ee-scaffold7150.g5	scaffold7150.g5.t1
Ee-scaffold9886.g1	scaffold9886.g1.t1
Ee-scaffold9886.g2	scaffold9886.g2.t1
Ee-scaffold16617.g1	scaffold16617.g1.t1
Ee-scaffold16617.g1	scaffold16617.g1.t2
Ee-scaffold16617.g1	scaffold16617.g1.t3
Ee-scaffold16617.g2	scaffold16617.g2.t1
Ee-scaffold16617.g3	scaffold16617.g3.t1
Ee-scaffold3558.g1	scaffold3558.g1.t1
Ee-scaffold3558.g2	scaffold3558.g2.t1
Ee-scaffold3558.g3	scaffold3558.g3.t1
Ee-scaffold3558.g3	scaffold3558.g3.t2
Ee-scaffold5692.g1	scaffold5692.g1.t1
Ee-scaffold5692.g2	scaffold5692.g2.t1
Ee-scaffold2825.g1	scaffold2825.g1.t1
Ee-scaffold2825.g2	scaffold2825.g2.t1
Ee-scaffold2825.g2	scaffold2825.g2.t2
Ee-scaffold2825.g2	scaffold2825.g2.t3
Ee-scaffold2825.g3	scaffold2825.g3.t1
Ee-scaffold3621.g1	scaffold3621.g1.t1
Ee-scaffold3621.g1	scaffold3621.g1.t2
Ee-scaffold12771.g1	scaffold12771.g1.t1
Ee-scaffold12771.g2	scaffold12771.g2.t1
Ee-scaffold12771.g3	scaffold12771.g3.t1
Ee-scaffold12771.g4	scaffold12771.g4.t1
Ee-scaffold5902.g1	scaffold5902.g1.t1
Ee-scaffold495.g1	scaffold495.g1.t1
Ee-scaffold495.g2	scaffold495.g2.t1
Ee-scaffold495.g2	scaffold495.g2.t2
Ee-scaffold495.g2	scaffold495.g2.t3
Ee-scaffold495.g3	scaffold495.g3.t1
Ee-scaffold12943.g1	scaffold12943.g1.t1
Ee-scaffold12943.g2	scaffold12943.g2.t1
Ee-scaffold12943.g2	scaffold12943.g2.t2
Ee-scaffold26111.g1	scaffold26111.g1.t1
Ee-scaffold11408.g1	scaffold11408.g1.t1
Ee-scaffold10990.g1	scaffold10990.g1.t1
Ee-scaffold10990.g2	scaffold10990.g2.t1
Ee-scaffold10990.g3	scaffold10990.g3.t1
Ee-scaffold11629.g1	scaffold11629.g1.t1
Ee-scaffold11629.g1	scaffold11629.g1.t2
Ee-scaffold11629.g2	scaffold11629.g2.t1
Ee-scaffold11629.g3	scaffold11629.g3.t1
Ee-scaffold11629.g3	scaffold11629.g3.t2
Ee-scaffold11629.g3	scaffold11629.g3.t3
Ee-scaffold18150.g1	scaffold18150.g1.t1
Ee-scaffold18150.g1	scaffold18150.g1.t2
Ee-scaffold18150.g2	scaffold18150.g2.t1
Ee-scaffold18150.g3	scaffold18150.g3.t1
Ee-scaffold21218.g1	scaffold21218.g1.t1
Ee-scaffold10452.g1	scaffold10452.g1.t1
Ee-scaffold10452.g1	scaffold10452.g1.t2
Ee-scaffold10452.g1	scaffold10452.g1.t3
Ee-scaffold8454.g1	scaffold8454.g1.t1
Ee-scaffold8454.g2	scaffold8454.g2.t1
Ee-scaffold11221.g1	scaffold11221.g1.t1
Ee-scaffold6126.g1	scaffold6126.g1.t1
Ee-scaffold15317.g1	scaffold15317.g1.t1
Ee-scaffold15317.g1	scaffold15317.g1.t2
Ee-scaffold15317.g1	scaffold15317.g1.t3
Ee-scaffold15317.g2	scaffold15317.g2.t1
Ee-scaffold15317.g3	scaffold15317.g3.t1
Ee-scaffold26546.g1	scaffold26546.g1.t1
Ee-scaffold26546.g2	scaffold26546.g2.t1
Ee-scaffold26546.g2	scaffold26546.g2.t2
Ee-scaffold26546.g3	scaffold26546.g3.t1
Ee-scaffold26546.g4	scaffold26546.g4.t1
Ee-scaffold50.g1	scaffold50.g1.t1
Ee-scaffold50.g1	scaffold50.g1.t2
Ee-scaffold2441.g1	scaffold2441.g1.t1
Ee-scaffold21981.g1	scaffold21981.g1.t1
Ee-scaffold21981.g2	scaffold21981.g2.t1
Ee-scaffold21981.g2	scaffold21981.g2.t2
Ee-scaffold9222.g1	scaffold9222.g1.t1
Ee-scaffold4232.g1	scaffold4232.g1.t1
Ee-scaffold25769.g1	scaffold25769.g1.t1
Ee-scaffold19582.g1	scaffold19582.g1.t1
Ee-scaffold19582.g1	scaffold19582.g1.t2
Ee-scaffold19582.g2	scaffold19582.g2.t1
Ee-scaffold15451.g1	scaffold15451.g1.t1
Ee-scaffold15451.g2	scaffold15451.g2.t1
Ee-scaffold15451.g2	scaffold15451.g2.t2
Ee-scaffold15451.g2	scaffold15451.g2.t3
Ee-scaffold15451.g3	scaffold15451.g3.t1
Ee-scaffold15451.g3	scaffold15451.g3.t2
Ee-scaffold3762.g1	scaffold3762.g1.t1
Ee-scaffold3762.g1	scaffold3762.g1.t2
Ee-scaffold2662.g1	scaffold2662.g1.t1
Ee-scaffold2662.g2	scaffold2662.g2.t1
Ee-scaffold2662.g3	scaffold2662.g3.t1
Ee-scaffold2984.g1	scaffold2984.g1.t1
Ee-scaffold9337.g1	scaffold9337.g1.t1
Ee-scaffold9986.g1	scaffold9986.g1.t1
Ee-scaffold9986.g2	scaffold9986.g2.t1
Ee-scaffold2081.g1	scaffold2081.g1.t1
Ee-scaffold9225.g1	scaffold9225.g1.t1
Ee-scaffold9225.g2	scaffold9225.g2.t1
Ee-scaffold9225.g2	scaffold9225.g2.t2
Ee-scaffold9225.g2	scaffold9225.g2.t3
Ee-scaffold24570.g1	scaffold24570.g1.t1
Ee-scaffold24570.g2	scaffold24570.g2.t1
Ee-scaffold24955.g1	scaffold24955.g1.t1
Ee-scaffold24955.g1	scaffold24955.g1.t2
Ee-scaffold24955.g1	scaffold24955.g1.t3
Ee-scaffold24955.g2	scaffold24955.g2.t1
Ee-scaffold7559.g1	scaffold7559.g1.t1
Ee-scaffold7559.g1	scaffold7559.g1.t2
Ee-scaffold7559.g2	scaffold7559.g2.t1
Ee-scaffold7559.g3	scaffold7559.g3.t1
Ee-scaffold7559.g4	scaffold7559.g4.t1
Ee-scaffold7559.g4	scaffold7559.g4.t2
Ee-scaffold25064.g1	scaffold25064.g1.t1
Ee-scaffold25064.g2	scaffold25064.g2.t1
Ee-scaffold25064.g2	scaffold25064.g2.t2
Ee-scaffold25064.g3	scaffold25064.g3.t1
Ee-scaffold1320.g1	scaffold1320.g1.t1
Ee-scaffold1320.g1	scaffold1320.g1.t2
Ee-scaffold1320.g1	scaffold1320.g1.t3
Ee-scaffold1320.g2	scaffold1320.g2.t1
Ee-scaffold1320.g3	scaffold1320.g3.t1
Ee-scaffold25707.g1	scaffold25707.g1.t1
Ee-scaffold1294.g1	scaffold1294.g1.t1
Ee-scaffold12780.g1	scaffold12780.g1.t1
Ee-scaffold12780.g2	scaffold12780.g2.t1
Ee-scaffold25231.g1	scaffold25231.g1.t1
Ee-scaffold25231.g2	scaffold25231.g2.t1
Ee-scaffold25231.g2	scaffold25231.g2.t2
Ee-scaffold26006.g1	scaffold26006.g1.t1
Ee-scaffold26006.g2	scaffold26006.g2.t1
Ee-scaffold26006.g3	scaffold26006.g3.t1
Ee-scaffold464.g1	scaffold464.g1.t1
Ee-scaffold1467.g1	scaffold1467.g1.t1
Ee-scaffold19095.g1	scaffold19095.g1.t1
Ee-scaffold593.g1	scaffold593.g1.t1
Ee-scaffold11452.g1	scaffold11452.g1.t1
Ee-scaffold1647.g1	scaffold1647.g1.t1
Ee-scaffold5934.g1	scaffold5934.g1.t1
Ee-scaffold5934.g2	scaffold5934.g2.t1
Ee-scaffold5934.g2	scaffold5934.g2.t2
Ee-scaffold5934.g2	scaffold5934.g2.t3
Ee-scaffold5934.g2	scaffold5934.g2.t4
Ee-scaffold5934.g3	scaffold5934.g3.t1
Ee-scaffold5934.g4	scaffold5934.g4.t1
Ee-scaffold17058.g1	scaffold17058.g1.t1
Ee-scaffold22920.g1	scaffold22920.g1.t1
Ee-scaffold22920.g2	scaffold22920.g2.t1
Ee-scaffold22920.g3	scaffold22920.g3.t1
Ee-scaffold22920.g4	scaffold22920.g4.t1
Ee-scaffold22920.g4	scaffold22920.g4.t2
Ee-scaffold22920.g5	scaffold22920.g5.t1
Ee-scaffold22920.g6	scaffold22920.g6.t1
Ee-scaffold15157.g1	scaffold15157.g1.t1
Ee-scaffold8406.g1	scaffold8406.g1.t1
Ee-scaffold25098.g1	scaffold25098.g1.t1
Ee-scaffold25098.g2	scaffold25098.g2.t1
Ee-scaffold25098.g2	scaffold25098.g2.t2
Ee-scaffold25098.g3	scaffold25098.g3.t1
Ee-scaffold25098.g4	scaffold25098.g4.t1
Ee-scaffold25098.g5	scaffold25098.g5.t1
Ee-scaffold3490.g1	scaffold3490.g1.t1
Ee-scaffold3490.g1	scaffold3490.g1.t2
Ee-scaffold3490.g1	scaffold3490.g1.t3
Ee-scaffold3490.g1	scaffold3490.g1.t4
Ee-scaffold12866.g1	scaffold12866.g1.t1
Ee-scaffold12866.g2	scaffold12866.g2.t1
Ee-scaffold12866.g2	scaffold12866.g2.t2
Ee-scaffold12866.g2	scaffold12866.g2.t3
Ee-scaffold15847.g1	scaffold15847.g1.t1
Ee-scaffold15847.g2	scaffold15847.g2.t1
Ee-scaffold15847.g3	scaffold15847.g3.t1
Ee-scaffold15847.g4	scaffold15847.g4.t1
Ee-scaffold17350.g1	scaffold17350.g1.t1
Ee-scaffold17350.g1	scaffold17350.g1.t2
Ee-scaffold17350.g2	scaffold17350.g2.t1
Ee-scaffold16393.g1	scaffold16393.g1.t1
Ee-scaffold16393.g1	scaffold16393.g1.t2
Ee-scaffold16393.g2	scaffold16393.g2.t1
Ee-scaffold16393.g3	scaffold16393.g3.t1
Ee-scaffold23347.g1	scaffold23347.g1.t1
Ee-scaffold11003.g1	scaffold11003.g1.t1
Ee-scaffold11003.g2	scaffold11003.g2.t1
Ee-scaffold9583.g1	scaffold9583.g1.t1
Ee-scaffold9583.g1	scaffold9583.g1.t2
Ee-scaffold9583.g1	scaffold9583.g1.t3
Ee-scaffold9583.g1	scaffold9583.g1.t4
Ee-scaffold9583.g1	scaffold9583.g1.t5
Ee-scaffold25670.g1	scaffold25670.g1.t1
Ee-scaffold25670.g2	scaffold25670.g2.t1
Ee-scaffold18184.g1	scaffold18184.g1.t1
Ee-scaffold18184.g1	scaffold18184.g1.t2
Ee-scaffold18184.g2	scaffold18184.g2.t1
Ee-scaffold18184.g3	scaffold18184.g3.t1
Ee-scaffold3175.g1	scaffold3175.g1.t1
Ee-scaffold3175.g1	scaffold3175.g1.t2
Ee-scaffold3175.g2	scaffold3175.g2.t1
Ee-scaffold10651.g1	scaffold10651.g1.t1
Ee-scaffold25868.g1	scaffold25868.g1.t1
Ee-scaffold24989.g1	scaffold24989.g1.t1
Ee-scaffold24989.g2	scaffold24989.g2.t1
Ee-scaffold2601.g1	scaffold2601.g1.t1
Ee-scaffold15857.g1	scaffold15857.g1.t1
Ee-scaffold15857.g2	scaffold15857.g2.t1
Ee-scaffold15857.g3	scaffold15857.g3.t1
Ee-scaffold11002.g1	scaffold11002.g1.t1
Ee-scaffold2101.g1	scaffold2101.g1.t1
Ee-scaffold24351.g1	scaffold24351.g1.t1
Ee-scaffold24351.g2	scaffold24351.g2.t1
Ee-scaffold24351.g2	scaffold24351.g2.t2
Ee-scaffold24351.g2	scaffold24351.g2.t3
Ee-scaffold24351.g3	scaffold24351.g3.t1
Ee-scaffold24351.g3	scaffold24351.g3.t2
Ee-scaffold24351.g4	scaffold24351.g4.t1
Ee-scaffold24351.g5	scaffold24351.g5.t1
Ee-scaffold24351.g5	scaffold24351.g5.t2
Ee-scaffold8476.g1	scaffold8476.g1.t1
Ee-scaffold16386.g1	scaffold16386.g1.t1
Ee-scaffold16386.g1	scaffold16386.g1.t2
Ee-scaffold8846.g1	scaffold8846.g1.t1
Ee-scaffold8846.g2	scaffold8846.g2.t1
Ee-scaffold8846.g2	scaffold8846.g2.t2
Ee-scaffold12480.g1	scaffold12480.g1.t1
Ee-scaffold12480.g1	scaffold12480.g1.t2
Ee-scaffold12480.g1	scaffold12480.g1.t3
Ee-scaffold12480.g1	scaffold12480.g1.t4
Ee-scaffold12480.g2	scaffold12480.g2.t1
Ee-scaffold7410.g1	scaffold7410.g1.t1
Ee-scaffold7410.g2	scaffold7410.g2.t1
Ee-scaffold24868.g1	scaffold24868.g1.t1
Ee-scaffold24868.g2	scaffold24868.g2.t1
Ee-scaffold24868.g3	scaffold24868.g3.t1
Ee-scaffold24868.g3	scaffold24868.g3.t2
Ee-scaffold26360.g1	scaffold26360.g1.t1
Ee-scaffold12455.g1	scaffold12455.g1.t1
Ee-scaffold3392.g1	scaffold3392.g1.t1
Ee-scaffold3392.g1	scaffold3392.g1.t2
Ee-scaffold3392.g2	scaffold3392.g2.t1
Ee-scaffold3392.g3	scaffold3392.g3.t1
Ee-scaffold3392.g4	scaffold3392.g4.t1
Ee-scaffold8815.g1	scaffold8815.g1.t1
Ee-scaffold8541.g1	scaffold8541.g1.t1
Ee-scaffold8541.g2	scaffold8541.g2.t1
Ee-scaffold8541.g2	scaffold8541.g2.t2
Ee-scaffold8541.g2	scaffold8541.g2.t3
Ee-scaffold8541.g2	scaffold8541.g2.t4
Ee-scaffold8541.g3	scaffold8541.g3.t1
Ee-scaffold26874.g1	scaffold26874.g1.t1
Ee-scaffold26874.g1	scaffold26874.g1.t2
Ee-scaffold15099.g1	scaffold15099.g1.t1
Ee-scaffold12421.g1	scaffold12421.g1.t1
Ee-scaffold12421.g1	scaffold12421.g1.t2
Ee-scaffold12421.g1	scaffold12421.g1.t3
Ee-scaffold12421.g1	scaffold12421.g1.t4
Ee-scaffold12421.g2	scaffold12421.g2.t1
Ee-scaffold12421.g2	scaffold12421.g2.t2
Ee-scaffold5603.g1	scaffold5603.g1.t1
Ee-scaffold5603.g1	scaffold5603.g1.t2
Ee-scaffold5603.g1	scaffold5603.g1.t3
Ee-scaffold5603.g2	scaffold5603.g2.t1
Ee-scaffold5603.g3	scaffold5603.g3.t1
Ee-scaffold5603.g4	scaffold5603.g4.t1
Ee-scaffold23923.g1	scaffold23923.g1.t1
Ee-scaffold23923.g1	scaffold23923.g1.t2
Ee-scaffold23923.g1	scaffold23923.g1.t3
Ee-scaffold23923.g1	scaffold23923.g1.t4
Ee-scaffold23923.g2	scaffold23923.g2.t1
Ee-scaffold12077.g1	scaffold12077.g1.t1
Ee-scaffold12077.g2	scaffold12077.g2.t1
Ee-scaffold5671.g1	scaffold5671.g1.t1
Ee-scaffold24116.g1	scaffold24116.g1.t1
Ee-scaffold24116.g2	scaffold24116.g2.t1
Ee-scaffold24116.g2	scaffold24116.g2.t2
Ee-scaffold24116.g2	scaffold24116.g2.t3
Ee-scaffold24116.g2	scaffold24116.g2.t4
Ee-scaffold24116.g2	scaffold24116.g2.t5
Ee-scaffold24116.g3	scaffold24116.g3.t1
Ee-scaffold24116.g4	scaffold24116.g4.t1
Ee-scaffold24116.g5	scaffold24116.g5.t1
Ee-scaffold24116.g6	scaffold24116.g6.t1
Ee-scaffold2776.g1	scaffold2776.g1.t1
Ee-scaffold462.g1	scaffold462.g1.t1
Ee-scaffold462.g1	scaffold462.g1.t2
Ee-scaffold26068.g1	scaffold26068.g1.t1
Ee-scaffold26068.g2	scaffold26068.g2.t1
Ee-scaffold26068.g3	scaffold26068.g3.t1
Ee-scaffold26068.g4	scaffold26068.g4.t1
Ee-scaffold26068.g5	scaffold26068.g5.t1
Ee-scaffold26068.g5	scaffold26068.g5.t2
Ee-scaffold1499.g1	scaffold1499.g1.t1
Ee-scaffold8402.g1	scaffold8402.g1.t1
Ee-scaffold8402.g2	scaffold8402.g2.t1
Ee-scaffold2394.g1	scaffold2394.g1.t1
Ee-scaffold12667.g1	scaffold12667.g1.t1
Ee-scaffold13033.g1	scaffold13033.g1.t1
Ee-scaffold13033.g2	scaffold13033.g2.t1
Ee-scaffold13273.g1	scaffold13273.g1.t1
Ee-scaffold13273.g1	scaffold13273.g1.t2
Ee-scaffold13273.g1	scaffold13273.g1.t3
Ee-scaffold13273.g2	scaffold13273.g2.t1
Ee-scaffold13273.g3	scaffold13273.g3.t1
Ee-scaffold13273.g3	scaffold13273.g3.t2
Ee-scaffold13273.g3	scaffold13273.g3.t3
Ee-scaffold13273.g4	scaffold13273.g4.t1
Ee-scaffold13273.g4	scaffold13273.g4.t2
Ee-scaffold10882.g1	scaffold10882.g1.t1
Ee-scaffold10882.g2	scaffold10882.g2.t1
Ee-scaffold10882.g3	scaffold10882.g3.t1
Ee-scaffold26774.g1	scaffold26774.g1.t1
Ee-scaffold26774.g1	scaffold26774.g1.t2
Ee-scaffold26774.g1	scaffold26774.g1.t3
Ee-scaffold26774.g1	scaffold26774.g1.t4
Ee-scaffold26774.g2	scaffold26774.g2.t1
Ee-scaffold26774.g2	scaffold26774.g2.t2
Ee-scaffold26774.g2	scaffold26774.g2.t3
Ee-scaffold26774.g3	scaffold26774.g3.t1
Ee-scaffold26774.g3	scaffold26774.g3.t2
Ee-scaffold6868.g1	scaffold6868.g1.t1
Ee-scaffold6868.g1	scaffold6868.g1.t2
Ee-scaffold6868.g1	scaffold6868.g1.t3
Ee-scaffold6868.g2	scaffold6868.g2.t1
Ee-scaffold20655.g1	scaffold20655.g1.t1
Ee-scaffold20655.g2	scaffold20655.g2.t1
Ee-scaffold20655.g3	scaffold20655.g3.t1
Ee-scaffold21337.g1	scaffold21337.g1.t1
Ee-scaffold21337.g2	scaffold21337.g2.t1
Ee-scaffold26777.g1	scaffold26777.g1.t1
Ee-scaffold26777.g2	scaffold26777.g2.t1
Ee-scaffold26777.g3	scaffold26777.g3.t1
Ee-scaffold26777.g3	scaffold26777.g3.t2
Ee-scaffold26777.g3	scaffold26777.g3.t3
Ee-scaffold24472.g1	scaffold24472.g1.t1
Ee-scaffold24472.g2	scaffold24472.g2.t1
Ee-scaffold24472.g3	scaffold24472.g3.t1
Ee-scaffold24472.g3	scaffold24472.g3.t2
Ee-scaffold24472.g3	scaffold24472.g3.t3
Ee-scaffold24472.g4	scaffold24472.g4.t1
Ee-scaffold24472.g5	scaffold24472.g5.t1
Ee-scaffold24472.g5	scaffold24472.g5.t2
Ee-scaffold21362.g1	scaffold21362.g1.t1
Ee-scaffold21362.g2	scaffold21362.g2.t1
Ee-scaffold21362.g2	scaffold21362.g2.t2
Ee-scaffold7714.g1	scaffold7714.g1.t1
Ee-scaffold7714.g1	scaffold7714.g1.t2
Ee-scaffold7714.g1	scaffold7714.g1.t3
Ee-scaffold7431.g1	scaffold7431.g1.t1
Ee-scaffold8502.g1	scaffold8502.g1.t1
Ee-scaffold8502.g2	scaffold8502.g2.t1
Ee-scaffold8502.g3	scaffold8502.g3.t1
Ee-scaffold8502.g3	scaffold8502.g3.t2
Ee-scaffold872.g1	scaffold872.g1.t1
Ee-scaffold4187.g1	scaffold4187.g1.t1
Ee-scaffold4187.g1	scaffold4187.g1.t2
Ee-scaffold4187.g1	scaffold4187.g1.t3
Ee-scaffold26321.g1	scaffold26321.g1.t1
Ee-scaffold26321.g2	scaffold26321.g2.t1
Ee-scaffold26321.g2	scaffold26321.g2.t2
Ee-scaffold11660.g1	scaffold11660.g1.t1
Ee-scaffold634.g1	scaffold634.g1.t1
Ee-scaffold634.g2	scaffold634.g2.t1
Ee-scaffold9955.g1	scaffold9955.g1.t1
Ee-scaffold9955.g2	scaffold9955.g2.t1
Ee-scaffold12294.g1	scaffold12294.g1.t1
Ee-scaffold12294.g1	scaffold12294.g1.t2
Ee-scaffold5625.g1	scaffold5625.g1.t1
Ee-scaffold5625.g2	scaffold5625.g2.t1
Ee-scaffold5625.g3	scaffold5625.g3.t1
Ee-scaffold5625.g4	scaffold5625.g4.t1
Ee-scaffold5625.g5	scaffold5625.g5.t1
Ee-scaffold5625.g5	scaffold5625.g5.t2
Ee-scaffold5625.g6	scaffold5625.g6.t1
Ee-scaffold5625.g7	scaffold5625.g7.t1
Ee-scaffold12876.g1	scaffold12876.g1.t1
Ee-scaffold9643.g1	scaffold9643.g1.t1
Ee-scaffold25354.g1	scaffold25354.g1.t1
Ee-scaffold25354.g2	scaffold25354.g2.t1
Ee-scaffold25354.g2	scaffold25354.g2.t2
Ee-scaffold25354.g3	scaffold25354.g3.t1
Ee-scaffold25354.g3	scaffold25354.g3.t2
Ee-scaffold25354.g4	scaffold25354.g4.t1
Ee-scaffold10923.g1	scaffold10923.g1.t1
Ee-scaffold10923.g1	scaffold10923.g1.t2
Ee-scaffold10923.g2	scaffold10923.g2.t1
Ee-scaffold2657.g1	scaffold2657.g1.t1
Ee-scaffold2657.g2	scaffold2657.g2.t1
Ee-scaffold2657.g3	scaffold2657.g3.t1
Ee-scaffold2657.g3	scaffold2657.g3.t2
Ee-scaffold2657.g4	scaffold2657.g4.t1
Ee-scaffold2657.g4	scaffold2657.g4.t2
Ee-scaffold19557.g1	scaffold19557.g1.t1
Ee-scaffold19557.g1	scaffold19557.g1.t2
Ee-scaffold19557.g2	scaffold19557.g2.t1
Ee-scaffold19557.g3	scaffold19557.g3.t1
Ee-scaffold19557.g3	scaffold19557.g3.t2
Ee-scaffold19557.g4	scaffold19557.g4.t1
Ee-scaffold19557.g5	scaffold19557.g5.t1
Ee-scaffold16378.g1	scaffold16378.g1.t1
Ee-scaffold16378.g2	scaffold16378.g2.t1
Ee-scaffold20843.g1	scaffold20843.g1.t1
Ee-scaffold20843.g2	scaffold20843.g2.t1
Ee-scaffold20843.g2	scaffold20843.g2.t2
Ee-scaffold4528.g1	scaffold4528.g1.t1
Ee-scaffold4528.g2	scaffold4528.g2.t1
Ee-scaffold4528.g2	scaffold4528.g2.t2
Ee-scaffold4528.g2	scaffold4528.g2.t3
Ee-scaffold4528.g3	scaffold4528.g3.t1
Ee-scaffold4528.g3	scaffold4528.g3.t2
Ee-scaffold4528.g3	scaffold4528.g3.t3
Ee-scaffold4528.g4	scaffold4528.g4.t1
Ee-scaffold18970.g1	scaffold18970.g1.t1
Ee-scaffold18970.g1	scaffold18970.g1.t2
Ee-scaffold18970.g2	scaffold18970.g2.t1
Ee-scaffold17979.g2	scaffold17979.g2.t1
Ee-scaffold14676.g1	scaffold14676.g1.t1
Ee-scaffold14676.g2	scaffold14676.g2.t1
Ee-scaffold1449.g1	scaffold1449.g1.t1
Ee-scaffold1449.g2	scaffold1449.g2.t1
Ee-scaffold2213.g1	scaffold2213.g1.t1
Ee-scaffold2213.g2	scaffold2213.g2.t1
Ee-scaffold2213.g3	scaffold2213.g3.t1
Ee-scaffold5827.g1	scaffold5827.g1.t1
Ee-scaffold5827.g2	scaffold5827.g2.t1
Ee-scaffold5827.g2	scaffold5827.g2.t2
Ee-scaffold5827.g3	scaffold5827.g3.t1
Ee-scaffold2982.g1	scaffold2982.g1.t1
Ee-scaffold4814.g1	scaffold4814.g1.t1
Ee-scaffold4814.g2	scaffold4814.g2.t1
Ee-scaffold4814.g3	scaffold4814.g3.t1
Ee-scaffold10664.g1	scaffold10664.g1.t1
Ee-scaffold356.g1	scaffold356.g1.t1
Ee-scaffold356.g2	scaffold356.g2.t1
Ee-scaffold356.g3	scaffold356.g3.t1
Ee-scaffold21707.g1	scaffold21707.g1.t1
Ee-scaffold14315.g1	scaffold14315.g1.t1
Ee-scaffold14315.g2	scaffold14315.g2.t1
Ee-scaffold8696.g1	scaffold8696.g1.t1
Ee-scaffold8696.g2	scaffold8696.g2.t1
Ee-scaffold14245.g1	scaffold14245.g1.t1
Ee-scaffold14245.g2	scaffold14245.g2.t1
Ee-scaffold5064.g1	scaffold5064.g1.t1
Ee-scaffold11781.g1	scaffold11781.g1.t1
Ee-scaffold11781.g2	scaffold11781.g2.t1
Ee-scaffold11781.g2	scaffold11781.g2.t2
Ee-scaffold11781.g3	scaffold11781.g3.t1
Ee-scaffold1196.g1	scaffold1196.g1.t1
Ee-scaffold4461.g1	scaffold4461.g1.t1
Ee-scaffold4461.g2	scaffold4461.g2.t1
Ee-scaffold144.g1	scaffold144.g1.t1
Ee-scaffold23774.g1	scaffold23774.g1.t1
Ee-scaffold9700.g1	scaffold9700.g1.t1
Ee-scaffold20056.g1	scaffold20056.g1.t1
